66049	
	-1.501039335e-40	2.418906776e-35	4.760819908e-35	6.955915878e-35	8.943104486e-35
	1.067400687e-34	1.211685971e-34	1.326038749e-34	1.411771384e-34	1.473031171e-34
	1.517173778e-34	1.555034173e-34	1.600922437e-34	1.672066964e-34	1.787197476e-34
	1.964161469e-34	2.216989696e-34	2.553401742e-34	2.973747127e-34	3.471603213e-34
	4.035414291e-34	4.650342029e-34	5.299796507e-34	5.966495059e-34	6.633121255e-34
	7.282724948e-34	7.898989632e-34	8.466453376e-34	8.970732743e-34	9.398773274e-34
	9.739134262e-34	9.982306983e-34	1.012106144e-33	1.015081573e-33	1.007002335e-33
	9.8805775e-34	9.588236633e-34	9.203080934e-34	8.740009893e-34	8.219277767e-34
	7.667020435e-34	7.11563211e-34	6.603684939e-34	6.174865197e-34	5.875243022e-34
	5.74837868e-34	5.828643045e-34	6.134607132e-34	6.665304701e-34	7.401116831e-34
	8.308452459e-34	9.345744175e-34	1.046862996e-33	1.163346164e-33	1.279925894e-33
	1.392860233e-33	1.49879435e-33	1.594766453e-33	1.678207248e-33	1.746941745e-33
	1.799196569e-33	1.833613297e-33	1.849267239e-33	1.845690889e-33	1.822901423e-33
	1.781432081e-33	1.72236784e-33	1.647386521e-33	1.558806857e-33	1.459644369e-33
	1.353672424e-33	1.245477202e-33	1.140478231e-33	1.044859418e-33	9.653251364e-34
	9.08585967e-34	8.805357066e-34	8.852451622e-34	9.241135993e-34	9.955780181e-34
	1.095519856e-33	1.218124212e-33	1.356797435e-33	1.504878213e-33	1.656075012e-33
	1.804682219e-33	1.94565827e-33	2.074634158e-33	2.187895261e-33	2.282358696e-33
	2.355555565e-33	2.405620824e-33	2.431290692e-33	2.431906671e-33	2.407425362e-33
	2.358433646e-33	2.286169476e-33	2.192549258e-33	2.080203474e-33	1.952522258e-33
	1.813710828e-33	1.668848889e-33	1.523935117e-33	1.385874398e-33	1.262331891e-33
	1.161346631e-33	1.090604565e-33	1.056374871e-33	1.062339641e-33	1.108774997e-33
	1.19250116e-33	1.307617101e-33	1.446624559e-33	1.601486699e-33	1.764379686e-33
	1.928117263e-33	2.086336016e-33	2.233541968e-33	2.365092508e-33	2.477156664e-33
	2.56667439e-33	2.631322633e-33	2.669489844e-33	2.680258322e-33	2.66339337e-33
	2.619338597e-33	2.549217321e-33	2.454840734e-33	2.338724223e-33	2.204113699e-33
	2.055023295e-33	1.896282843e-33	1.733585665e-33	1.573511142e-33	1.423469616e-33
	1.29148244e-33	1.185686069e-33	1.113480567e-33	1.080387082e-33	1.088929187e-33
	1.138030717e-33	1.223259744e-33	1.337782031e-33	1.473553419e-33	1.622331686e-33
	1.776338441e-33	1.928600592e-33	2.073076247e-33	2.204664112e-33	2.319162926e-33
	2.413216969e-33	2.484263644e-33	2.530488338e-33	2.550787125e-33	2.544736444e-33
	2.512568873e-33	2.455154716e-33	2.3739897e-33	2.271189786e-33	2.149494608e-33
	2.012281188e-33	1.863588475e-33	1.708149506e-33	1.551419077e-33	1.399568143e-33
	1.259390322e-33	1.138036767e-33	1.042485586e-33	9.78705539e-34	9.506331771e-34
	9.593044255e-34	1.002565813e-33	1.075542116e-33	1.171615667e-33	1.283477132e-33
	1.403936179e-33	1.526408531e-33	1.645140215e-33	1.755268207e-33	1.852798796e-33
	1.934553969e-33	1.998111137e-33	2.041746388e-33	2.064383951e-33	2.065551668e-33
	2.045341652e-33	2.004375667e-33	1.943775278e-33	1.865137423e-33	1.770516432e-33
	1.662413818e-33	1.543776871e-33	1.418005656e-33	1.288964167e-33	1.160983382e-33
	1.038830079e-33	9.275958828e-34	8.324432887e-34	7.581500237e-34	7.084540575e-34
	6.85336839e-34	6.885276803e-34	7.155033382e-34	7.62010107e-34	8.228526926e-34
	8.926345928e-34	9.662758156e-34	1.03929284e-33	1.107905102e-33	1.169041796e-33
	1.220302546e-33	1.259902333e-33	1.286614625e-33	1.299717569e-33	1.298944012e-33
	1.284434881e-33	1.256695433e-33	1.216554368e-33	1.165126161e-33	1.103777359e-33
	1.034097655e-33	9.578765072e-34	8.770855294e-34	7.93865602e-34	7.105149564e-34
	6.294697346e-34	5.53261316e-34	4.844264202e-34	4.253420243e-34	3.779691873e-34
	3.435320043e-34	3.222271357e-34	3.131070391e-34	3.142299781e-34	3.230259035e-34
	3.367194805e-34	3.526700736e-34	3.685768093e-34	3.82566472e-34	3.93206044e-34
	3.994766005e-34	4.007316362e-34	3.966512535e-34	3.871965243e-34	3.7256492e-34
	3.531465216e-34	3.294806067e-34	3.022124725e-34	2.720506402e-34	2.397247021e-34
	2.059440234e-34	1.713573397e-34	1.365131485e-34	1.018211035e-34	6.751619276e-35
	3.363191816e-35	2.763078228e-66	2.607970207e-35	0.0002589621282	0.0005126638108
	0.0007556552895	0.0009827262323	0.001189134721	0.001370956258	0.001525589506
	0.00165244212	0.001753786063	0.001835703069	0.001908924131	0.00198920451
	0.002096721511	0.002253987819	0.002482172988	0.002796611468	0.00320317455
	0.003697121761	0.004264746382	0.004886729156	0.005541716174	0.006209115568
	0.006870777569	0.007511670357	0.008119841293	0.008685960041	0.009202676341
	0.009663949915	0.01006444859	0.01039906959	0.0106626165	0.01084965659
	0.01095458506	0.01097193096	0.01089694905	0.01072654819	0.0104606018
	0.01010365691	0.009666988595	0.009170811581	0.008646238513	0.00813626174
	0.007694700636	0.007381925318	0.007256683676	0.00736497602	0.007729335654
	0.008343214525	0.009173246558	0.01016788892	0.01126817169	0.01241677465
	0.01356375897	0.01466904559	0.01570253195	0.01664283251	0.01747541577
	0.01819064244	0.01878198981	0.01924460042	0.01957420839	0.01976645862
	0.01981662496	0.01971974276	0.01947118807	0.01906775185	0.01850926392
	0.01780080251	0.01695546242	0.01599751873	0.01496558263	0.01391497703
	0.01291809001	0.01206105807	0.01143521639	0.01112302676	0.01118109456
	0.01162628776	0.01243156957	0.01353364943	0.01484821138	0.01628593404
	0.01776454179	0.01921547479	0.02058598837	0.02183824496	0.02294684331
	0.02389581487	0.02467570845	0.02528108236	0.0257085358	0.02595531129
	0.02601846045	0.02589456239	0.02558000052	0.02507182671	0.02436926051
	0.02347587132	0.02240245475	0.02117051411	0.01981606074	0.01839311604
	0.01697582412	0.01565753705	0.01454489257	0.01374537399	0.01334894518
	0.01340821477	0.01392504029	0.01485036544	0.01609730151	0.01756069195
	0.01913529009	0.0207281173	0.02226440234	0.02368858739	0.0249623507
	0.02606125373	0.02697108019	0.02768446882	0.02819812237	0.028510687
	0.02862130452	0.02852880882	0.0282315428	0.02772779396	0.02701687206
	0.02610086847	0.02498712746	0.02369140487	0.02224155951	0.02068138223
	0.01907378902	0.01750209378	0.01606756106	0.01488128572	0.01404936605
	0.01365307113	0.01372983786	0.01426345246	0.01518867554	0.01640781045
	0.01781119263	0.01929427814	0.02076812333	0.022163566	0.02343097116
	0.02453751685	0.02546351009	0.02619866005	0.02673879615	0.02708323439
	0.02723283805	0.0271887476	0.02695173697	0.02652216466	0.02590051086
	0.02508851486	0.0240909364	0.02291794599	0.02158808266	0.02013157479
	0.01859357394	0.01703648335	0.01554010765	0.01419796937	0.01310824007
	0.0123589895	0.0120103371	0.01207963206	0.01253675618	0.01331226329
	0.01431411252	0.01544548604	0.01661818894	0.01775994768	0.01881654585
	0.01975062261	0.02053880081	0.02116830601	0.02163375216	0.02193442016
	0.02207214167	0.02204979042	0.02187033788	0.02153642485	0.0210504132
	0.02041490238	0.01963371048	0.0187133227	0.01766478574	0.016505962
	0.0152639309	0.0139771202	0.01269646617	0.01148458823	0.01041178592
	0.009547976819	0.008950968806	0.008653808891	0.008656172242	0.008924290215
	0.009399707601	0.01001251126	0.01069363896	0.01138314652	0.01203402163
	0.01261262767	0.01309717449	0.01347534158	0.01374177514	0.01389584431
	0.01393981781	0.01387749473	0.01371326176	0.01345152876	0.01309649545
	0.01265221282	0.01212291476	0.01151360322	0.01083086751	0.01008389861
	0.009285616065	0.008453748694	0.007611600731	0.00678810131	0.006016624896
	0.005332090152	0.004766178698	0.004341332942	0.004065346264	0.003929014372
	0.003908340598	0.003970380323	0.004080049685	0.004205504735	0.00432114537
	0.004408504576	0.004455762241	0.004456591159	0.004408824983	0.00431322095
	0.004172435686	0.003990240791	0.003770958602	0.003519079629	0.003239018806
	0.002934969648	0.002610818717	0.002270085109	0.00191585059	0.001550646979
	0.001176274074	0.0007935462014	0.0004020321068	3.218300058e-35	5.621013057e-35
	0.000491024464	0.0009753504564	0.001445790157	0.001895134831	0.002316301262
	0.002702688908	0.003048865445	0.003351724833	0.003612254975	0.003837948688
	0.004045590501	0.00426355475	0.00453192589	0.004898244938	0.005407673188
	0.006089756329	0.006948047882	0.00795881919	0.009079257577	0.0102597444
	0.01145426088	0.01262615534	0.01374958431	0.01480825742	0.01579305861
	0.0166995486	0.01752581704	0.01827081338	0.01893312543	0.01951012405
	0.01999739765	0.02038842996	0.02067451379	0.02084494165	0.02088757068
	0.02078993036	0.02054112212	0.02013483446	0.01957381217	0.018875955
	0.01808167546	0.01726096258	0.01651672048	0.01597908384	0.01578571437
	0.01604862821	0.01681896145	0.018068791	0.01970162145	0.02158407731
	0.0235803579	0.0255758014	0.02748647311	0.02925845755	0.03086199865
	0.03228431032	0.03352307141	0.03458131365	0.03546372178	0.03617410181
