66049	
	-7.736132193e-13	-1.810779945e-12	-9.143810428e-13	-3.139598298e-12	-9.245657466e-12
	-6.60575894e-12	-1.247549952e-11	-1.238213305e-11	-3.861731859e-12	-1.23446051e-11
	-7.23400227e-12	-1.146583667e-11	-2.88989548e-12	-4.904506897e-12	-1.094372074e-11
	-5.468265458e-12	-9.316087076e-12	-6.806846599e-12	-5.538830726e-12	-1.60859513e-12
	-1.065043942e-11	-1.084254271e-11	-3.697741376e-12	-1.76617044e-12	-1.136935428e-11
	-9.68700213e-12	-1.833660926e-12	-1.04244872e-11	-9.934098357e-12	-8.13168049e-12
	-8.520971462e-12	-8.542798448e-12	-4.295880678e-12	-1.115517147e-12	-1.049111832e-11
	-4.768548423e-12	-9.838890699e-12	-3.925656225e-12	-1.637115654e-12	-1.103206027e-11
	-2.334689312e-12	-5.296089264e-12	-1.034544495e-11	-1.344118337e-12	-6.189780097e-12
	-5.897199226e-12	-5.317674996e-12	-1.208508633e-11	-8.191674071e-12	-2.205784271e-12
	-2.933611241e-12	-3.474621118e-12	-4.696074024e-12	-5.701471807e-12	-8.633356034e-14
	-3.39993932e-12	-7.240272843e-12	-1.080753105e-11	-6.662748897e-12	-3.672081331e-12
	-3.129299944e-12	-5.652983128e-12	-1.015156409e-11	-6.089879481e-12	-5.077498064e-12
	-6.584712762e-12	-1.159692466e-11	-3.535566115e-12	-1.81647569e-12	-3.377877228e-12
	-2.313317353e-13	-8.501748915e-12	-4.023376129e-12	-2.85969753e-12	-1.032731838e-11
	-5.646984752e-12	-2.202427116e-12	-2.561714163e-12	-1.261152715e-12	-7.898997472e-12
	-5.075708122e-12	-2.525266425e-12	-1.06880435e-11	-1.037681854e-11	-6.438920251e-12
	-8.374282888e-12	-9.248725091e-12	-2.69753409e-12	-1.228677654e-11	-5.680086718e-12
	-1.805515493e-12	-3.563151707e-12	-9.052709526e-12	-6.834927689e-12	-5.91353973e-12
	-1.042052312e-11	-7.137923272e-12	-1.140172075e-11	-1.085388971e-11	-1.17958295e-11
	-1.243075309e-11	-5.633766599e-12	-2.176680552e-12	-1.875391738e-12	-1.332304553e-12
	-5.101316231e-12	-2.914761163e-12	-4.699220848e-12	-8.347974459e-13	-4.219076203e-12
	-8.699610855e-12	-8.248705649e-12	-4.12878204e-12	-1.14413563e-12	-5.440704398e-12
	-2.629323585e-12	-1.110050124e-11	-1.964486724e-12	-3.55070385e-12	-9.938861511e-12
	-6.377882318e-12	-7.293115961e-13	-3.153371913e-12	-1.709284309e-13	-3.124844594e-12
	-6.121906793e-12	-7.765579286e-12	-7.794e-12	-1.143169356e-11	-3.569073478e-12
	-3.653042241e-12	-7.510800955e-12	-5.851669259e-14	-4.400273932e-12	-7.119443279e-12
	-4.508672863e-12	-8.52075878e-12	-2.214468258e-12	-1.100981849e-12	-1.602883558e-12
	-7.2585741e-12	-7.849558466e-12	-1.240711808e-11	-2.642024173e-12	-1.439719144e-13
	-3.675909805e-12	-6.644141916e-12	-7.827969823e-12	-1.09062063e-11	-9.955801719e-12
	-2.806847422e-12	-3.658263307e-12	-1.036437047e-11	-9.249948662e-13	-4.397368004e-12
	-1.016691298e-11	-9.781983091e-12	-1.144458584e-11	-8.086578085e-13	-8.036976933e-12
	-4.026102289e-12	-7.781508139e-12	-7.910202142e-12	-4.485084447e-12	-1.178102176e-11
	-5.162302824e-13	-4.503884963e-12	-7.113823191e-12	-5.851431614e-13	-1.091609518e-11
	-7.079327042e-12	-1.188168093e-11	-5.002073731e-12	-6.711815355e-12	-6.935485346e-12
	-1.051750059e-11	-5.847541046e-12	-8.810936576e-12	-1.173055816e-11	-9.900819889e-12
	-3.998654329e-12	-1.171893542e-11	-9.837733381e-12	-5.968045581e-12	-1.488274703e-12
	-1.018489074e-11	-6.115493014e-13	-5.433398602e-12	-1.201675655e-11	-4.326782654e-12
	-4.819499893e-12	-1.715966725e-12	-1.000509605e-11	-5.236806777e-12	-7.970082085e-13
	-5.419165546e-13	-6.071688792e-12	-6.659313638e-12	-1.084782497e-11	-4.571089733e-12
	-5.503899373e-12	-1.299571565e-12	-1.235310685e-11	-6.179071434e-12	-4.767634563e-12
	-2.092155502e-12	-9.63431461e-12	-2.424597902e-12	-7.213093637e-12	-4.807427734e-12
	-9.523518101e-12	-1.152164757e-11	-6.47854862e-12	-1.138007366e-11	-1.175372743e-11
	-1.07805389e-11	-7.191880952e-12	-9.870302467e-12	-2.447338938e-12	-7.557399516e-12
	-1.76216375e-12	-3.277222828e-12	-1.200888703e-12	-8.075351833e-12	-2.71511561e-13
	-6.80805546e-12	-8.833224375e-12	-3.942585689e-12	-4.115719758e-12	-5.105893691e-12
