3.4,0.0273553430810413
3.5,0.0258145115115786
3.6,0.024400290587719
3.7,0.0230991794022526
3.8,0.0218994297795594
3.9,0.0207907801457487
4,0.0197642353760524
4.1,0.0188118837606685
4.2,0.0179267441052629
4.3,0.0171026374265461
4.4,0.0163340788231838
4.5,0.0156161859761401
4.6,0.0149446014185651
4.7,0.0143154262569868
4.8,0.0137251634555919
4.9,0.0131706691385605
5,0.0126491106406735
5.1,0.0121579302582406
5.2,0.0116948138319836
5.3,0.0112576634395457
5.4,0.0108445735945418
5.5,0.0104538104468376
5.6,0.0100837935592104
5.7,0.0097330799020264
5.8,0.0094003497626884
5.9,0.00908439431246302
6,0.00878410461157883
6.1,0.00849846186554254
6.2,0.00822652877255041
6.3,0.0079674418245613
6.4,0.00772040444377046
6.5,0.00748468085246953
6.6,0.00725959058808168
6.7,0.00704450358691998
6.8,0.00683883577026033
6.9,0.00664204507491783
7,0.00645362787789465
7.1,0.00627311577101444
7.2,0.00610007264692974
7.3,0.00593409206261659
7.4,0.00577479485056315
7.5,0.00562182695141045
7.6,0.00547485744488985
7.7,0.00533357675859062
7.8,0.00519769503643718
7.9,0.00506694065080657
8,0.00494105884401309
8.1,0.00481981048646301
8.2,0.00470297094016713
8.3,0.00459032901751833
8.4,0.00448168602631573
8.5,0.00437685489296661
8.6,0.00427565935663653
8.7,0.00417793322786151
8.8,0.00408351970579594
8.9,0.00399227074885542
9,0.00390404649403504
9.1,0.00381871472064773
9.2,0.00373615035464128
9.3,0.0036562350100224
9.4,0.00357885656424669
9.5,0.00350390876472951
9.6,0.00343129086389798
9.7,0.00336090728044253
9.8,0.00329266728464013
9.9,0.00322648470581408
10,0.00316227766016838
10.1,0.00309996829739082
10.2,0.00303948256456015
10.3,0.00298074998601977
10.4,0.00292370345799591
10.5,0.00286827905684207
10.6,0.00281441585988642
10.7,0.00276205577794426
10.8,0.00271114339863544
10.9,0.00266162583971752
11,0.00261345261170941
11.1,0.00256657548913918
11.2,0.0025209483898026
11.3,0.00247652726146791
11.4,0.0024332699755066
11.5,0.00239113622697042
11.6,0.0023500874406721
11.7,0.00231008668286097
11.8,0.00227109857811576
11.9,0.00223308923110542
12,0.00219602615289471
12.1,0.00215987819149538
12.2,0.00212461546638563
12.3,0.00209020930674095
12.4,0.0020566321931376
12.5,0.00202385770250776
12.6,0.00199186045614032
12.7,0.00196061607053654
12.8,0.00193010111094261
12.9,0.00190029304739401
13,0.00187117021311738
13.1,0.00184271176514677
13.2,0.00181489764702042
13.3,0.00178770855343342
13.4,0.00176112589672999
13.5,0.00173513177512668
13.6,0.00170970894256508
13.7,0.0016848407800993
13.8,0.00166051126872946
13.9,0.00163670496359835
14,0.00161340696947366
14.1,0.00159060291744298
14.2,0.00156827894275361
14.3,0.00154642166373337
14.4,0.00152501816173244
14.5,0.00150405596203014
14.6,0.00148352301565415
14.7,0.00146340768206228
14.8,0.00144369871264079
14.9,0.00142438523497517
15,0.00140545673785261
15.1,0.00138690305695732
15.2,0.00136871436122246
15.3,0.00135088113980451
15.4,0.00133339418964766
15.5,0.00131624460360807
15.6,0.00129942375910929
15.7,0.00128292330730187
15.8,0.00126673516270164
15.9,0.00125085149328285
16,0.00123526471100327
16.1,0.00121996746274001
16.2,0.00120495262161575
16.3,0.00119021327869637
16.4,0.00117574273504178
16.5,0.00116153449409307
16.6,0.00114758225437958
16.7,0.00113387990253088
16.8,0.00112042150657893
16.9,0.00110720130953691
17,0.00109421372324165
17.1,0.00108145332244738
17.2,0.00106891483915913
17.3,0.00105659315719482
17.4,0.00104448330696538
17.5,0.00103258046046314
17.6,0.00102087992644899
17.7,0.00100937714582923
17.8,0.000998067687213856
17.9,0.000986947242647976
18,0.000976011623508759
18.1,0.00096525675656066
18.2,0.000954678680161931
18.3,0.000944273540615839
18.4,0.00093403758866032
18.5,0.000923967176090104
18.6,0.000914058752505602
18.7,0.000904308862183185
18.8,0.000894714141061674
18.9,0.000885271313840145
19,0.000875977191182377
19.1,0.000866828667023486
19.2,0.000857822715974495
19.3,0.000848956390820795
19.4,0.000840226820110633
19.5,0.000831631205829948
19.6,0.000823166821160032
19.7,0.000814831008314664
19.8,0.000806621176453521
19.9,0.000798534799668791
20,0.000790569415042095
20.1,0.000782722620768887
20.2,0.000774992074347706
20.3,0.000767375490831707
20.4,0.000759870641140037
20.5,0.000752475350426741
20.6,0.000745187496504944
20.7,0.000738005008324203
20.8,0.000730925864498978
20.9,0.000723948091886262
21,0.000717069764210517
21.1,0.000710289000734121
21.2,0.000703603964971604
21.3,0.000697012863446049
21.4,0.000690513944486064
21.5,0.000684105497061845
21.6,0.00067778584965886
21.7,0.000671553369187789
21.8,0.000665406459929379
21.9,0.000659343562512954
22,0.000653363152927351
22.1,0.000647463741563108
22.2,0.000641643872284794
22.3,0.000635902121532381
22.4,0.00063023709745065
22.5,0.000624647439045606
22.6,0.000619131815366978
22.7,0.000613688924715865
22.8,0.00060831749387665
22.9,0.000603016277372358
23,0.000597784056742605
23.1,0.000592619639843402
23.2,0.000587521860168025
23.3,0.000582489576188248
23.4,0.000577521670715242
23.5,0.000572617050279471
23.6,0.000567774644528939
23.7,0.000562993405645174
23.8,0.000558272307776354
23.9,0.000553610346486997
24,0.000549006538223677
24.1,0.000544459919796212
24.2,0.000539969547873844
24.3,0.00053553449849589
24.4,0.000531153866596409
24.5,0.00052682676554242
24.6,0.000522552326685237
24.7,0.000518329698924483
24.8,0.000514158048284401
24.9,0.000510036557502037
25,0.00050596442562694
25.1,0.000501940867632002
25.2,0.000497965114035081
25.3,0.000494036410531078
25.4,0.000490154017634134
25.5,0.000486317210329624
25.6,0.000482525277735654
25.7,0.000478777522773756
25.8,0.000475073261848504
25.9,0.000471411824535767
26,0.000467792553279346
26.1,0.000464214803095723
26.2,0.000460677941286694
26.3,0.000457181347159621
26.4,0.000453724411755105
26.5,0.000450306537581827
26.6,0.000446927138358355
26.7,0.000443585638761714
26.8,0.000440281474182499
26.9,0.000437014090486364
27,0.000433782943781671
27.1,0.000430587500193132
27.2,0.000427427235641271
27.3,0.000424301635627525
27.4,0.000421210195024825
27.5,0.000418152417873505
27.6,0.000415127817182364
27.7,0.000412135914734765
27.8,0.000409176240899589
27.9,0.000406248334446934
28,0.000403351742368416
28.1,0.000400486019701926
28.2,0.000397650729360744
28.3,0.000394845441966859
28.4,0.000392069735688402
28.5,0.000389323196081056
28.6,0.000386605415933344
28.7,0.000383915995115684
28.8,0.000381254540433109
28.9,0.000378620665481541
29,0.000376013990507536
29.1,0.000373434142271392
29.2,0.000370880753913536
29.3,0.000368353464824096
29.4,0.00036585192051557
29.5,0.000363375772498521
29.6,0.000360924678160196
29.7,0.000358498300646009
29.8,0.000356096308743793
29.9,0.000353718376770772
30,0.000351364184463153
